"8bitoperator JVE";25;False;False;1;0;1;1
32;418;157;6;33;6;0
33;388;157;8;27;12;2
34;472;157;10;17;12;0
35;249;2;14;27;17;0
36;62;37;12;31;14;0
37;185;2;14;27;17;0
38;425;2;14;27;17;0
39;78;192;4;17;6;0
40;398;157;8;27;10;0
41;358;157;8;27;10;0
42;166;2;17;23;19;0
43;174;128;12;23;14;0
44;36;192;4;31;6;0
45;330;157;12;19;14;0
46;60;192;4;27;6;0
47;90;37;12;29;14;0
48;226;99;12;27;14;0
49;296;70;12;27;14;0
50;286;37;12;27;14;0
51;426;37;12;27;14;0
52;314;37;12;27;14;0
53;328;37;12;27;14;0
54;338;70;12;27;14;0
55;464;70;12;27;14;0
56;142;70;12;27;14;0
57;170;70;12;27;14;0
58;66;192;4;27;6;0
59;42;192;4;31;6;0
60;226;128;10;27;12;0
61;316;157;12;21;14;0
62;202;128;10;27;12;0
63;422;99;12;27;14;0
64;170;99;12;27;14;0
65;2;128;12;27;14;0
66;380;99;12;27;14;0
67;310;70;12;27;14;0
68;254;70;12;27;14;0
69;272;37;12;27;14;0
70;450;70;12;27;14;0
71;338;99;12;27;14;0
72;30;99;12;27;14;0
73;188;37;12;27;14;0
74;226;70;12;27;14;0
75;100;99;12;27;14;0
76;436;70;12;27;14;0
77;441;2;14;27;17;0
78;244;37;12;27;14;0
79;310;99;12;27;14;0
80;44;128;12;27;14;0
81;34;37;12;31;14;0
82;30;70;12;27;14;0
83;356;37;12;27;14;0
84;72;70;12;27;14;0
85;86;99;12;27;14;0
86;394;99;12;27;14;0
87;297;2;14;27;17;0
88;160;37;12;27;14;0
89;282;70;12;27;14;0
90;174;37;12;27;14;0
91;368;157;8;27;10;0
92;118;37;12;29;14;0
93;408;157;8;27;10;0
94;434;157;12;15;14;0
95;306;157;8;33;10;0
96;92;192;6;11;8;0
97;212;99;12;27;14;0
98;268;70;12;27;14;0
99;394;70;12;27;14;0
100;142;99;12;27;14;0
101;212;70;12;27;14;0
102;352;99;12;27;14;0
103;68;2;12;33;14;0
104;230;37;12;27;14;0
105;16;128;12;27;14;0
106;54;2;12;33;14;0
107;100;70;12;27;14;0
108;72;99;12;27;14;0
109;473;2;14;27;17;0
110;202;37;12;27;14;0
111;216;37;12;27;14;0
112;82;2;12;33;14;0
113;96;2;12;33;14;0
114;440;37;12;27;14;0
115;482;37;12;27;14;0
116;454;37;12;27;14;0
117;16;99;12;27;14;0
118;380;70;12;27;14;0
119;201;2;14;27;17;0
120;86;70;12;27;14;0
121;40;2;12;33;14;0
122;114;99;12;27;14;0
123;238;128;10;27;12;0
