"Crypt of Tomorrow";6;False;False;1;0;1;1
32;2;2;4;7;4;0
33;121;25;2;5;5;1
34;6;33;3;3;5;0
35;44;43;0;0;0;0
36;14;2;4;6;5;0
37;34;41;0;0;0;0
38;100;41;0;0;0;0
39;17;33;2;3;5;1
40;78;25;3;5;5;0
41;68;25;3;5;5;1
42;2;43;0;0;0;0
43;92;25;3;4;5;0
44;97;25;2;6;5;1
45;101;25;4;3;5;0
46;117;25;2;5;5;1
47;92;11;4;5;5;0
48;2;18;4;5;5;0
49;14;25;4;5;5;0
50;8;25;4;5;5;0
51;56;11;4;5;5;0
52;86;18;4;5;5;0
53;38;18;4;5;5;0
54;26;25;4;5;5;0
55;80;2;4;5;5;0
56;98;11;4;5;5;0
57;26;2;4;5;5;0
58;113;25;2;5;5;1
59;88;25;2;6;5;1
60;14;18;4;5;5;0
61;62;25;4;4;5;0
62;86;2;4;5;5;0
63;8;11;4;5;5;0
64;68;41;0;0;0;0
65;74;18;4;5;5;0
66;20;18;4;5;5;0
67;2;25;4;5;5;0
68;62;11;4;5;5;0
69;116;2;4;5;5;0
70;74;2;4;5;5;0
71;32;18;4;5;5;0
72;80;18;4;5;5;0
73;104;18;4;5;5;0
74;14;11;4;5;5;0
75;44;18;4;5;5;0
76;38;2;4;5;5;0
77;68;2;4;5;5;0
78;26;18;4;5;5;0
79;68;11;4;5;5;0
80;74;11;4;5;5;0
81;8;2;4;6;5;0
82;32;2;4;5;5;0
83;98;2;4;5;5;0
84;26;11;4;5;5;0
85;62;18;4;5;5;0
86;20;11;4;5;5;0
87;92;18;4;5;5;0
88;44;25;4;5;5;0
89;38;11;4;5;5;0
90;2;11;4;5;5;0
91;73;25;3;5;5;0
92;116;11;4;5;5;0
93;83;25;3;5;5;1
94;70;41;0;0;0;0
95;86;11;4;5;5;0
96;81;33;2;3;5;1
97;8;18;4;5;5;0
98;110;2;4;5;5;0
99;56;25;4;5;5;0
100;110;11;4;5;5;0
101;44;11;4;5;5;0
102;38;25;4;5;5;0
103;50;2;4;5;5;0
104;110;18;4;5;5;0
105;56;2;4;5;5;0
106;116;18;4;5;5;0
107;104;2;4;5;5;0
108;56;18;4;5;5;0
109;32;11;4;5;5;0
110;50;25;4;5;5;0
111;20;25;4;5;5;0
112;32;25;4;5;5;0
113;20;2;4;6;5;0
114;44;2;4;5;5;0
115;62;2;4;5;5;0
116;104;11;4;5;5;0
117;68;18;4;5;5;0
118;98;18;4;5;5;0
119;92;2;4;5;5;0
120;80;11;4;5;5;0
121;50;11;4;5;5;0
122;50;18;4;5;5;0
123;26;41;0;0;0;0
124;2;33;2;5;5;1
125;38;43;0;0;0;0
126;108;41;0;0;0;0
127;97;33;1;6;4;0
128;88;33;1;6;4;0
129;78;33;1;6;4;0
130;48;33;1;6;4;0
131;24;33;1;6;4;0
132;109;33;1;6;4;0
133;54;33;1;6;4;0
134;51;33;1;6;4;0
135;30;33;1;6;4;0
136;11;33;1;6;4;0
137;39;33;1;6;4;0
138;112;33;1;6;4;0
139;103;33;1;6;4;0
140;45;33;1;6;4;0
141;33;33;1;6;4;0
142;115;33;1;6;4;0
143;21;33;1;6;4;0
144;66;33;1;6;4;0
145;94;33;1;6;4;0
146;106;33;1;6;4;0
147;63;33;1;6;4;0
148;42;33;1;6;4;0
149;100;33;1;6;4;0
150;72;33;1;6;4;0
151;91;33;1;6;4;0
152;75;33;1;6;4;0
153;69;33;1;6;4;0
154;60;33;1;6;4;0
155;36;33;1;6;4;0
156;85;33;1;6;4;0
157;14;33;1;6;4;0
158;57;33;1;6;4;0
159;27;33;1;6;4;0
160;58;43;0;0;0;0
161;36;41;0;0;0;0
162;72;43;0;0;0;0
163;84;41;0;0;0;0
164;20;41;0;0;0;0
165;122;41;0;0;0;0
166;62;41;0;0;0;0
167;70;43;0;0;0;0
168;24;43;0;0;0;0
169;6;41;0;0;0;0
170;60;41;0;0;0;0
171;12;43;0;0;0;0
172;98;41;0;0;0;0
173;107;25;4;3;5;0
174;56;41;0;0;0;0
175;48;43;0;0;0;0
176;120;41;0;0;0;0
177;10;41;0;0;0;0
178;38;41;0;0;0;0
179;52;41;0;0;0;0
180;30;43;0;0;0;0
181;20;43;0;0;0;0
182;54;43;0;0;0;0
183;62;43;0;0;0;0
184;28;43;0;0;0;0
185;94;41;0;0;0;0
186;124;41;0;0;0;0
187;26;43;0;0;0;0
188;24;41;0;0;0;0
189;104;41;0;0;0;0
190;22;43;0;0;0;0
191;18;41;0;0;0;0
192;86;41;0;0;0;0
193;64;41;0;0;0;0
194;34;43;0;0;0;0
195;28;41;0;0;0;0
196;14;43;0;0;0;0
197;42;41;0;0;0;0
198;88;41;0;0;0;0
199;2;41;0;0;0;0
200;106;41;0;0;0;0
201;56;43;0;0;0;0
202;4;43;0;0;0;0
203;42;43;0;0;0;0
204;48;41;0;0;0;0
205;112;41;0;0;0;0
206;14;41;0;0;0;0
207;58;41;0;0;0;0
208;46;43;0;0;0;0
209;74;43;0;0;0;0
210;76;43;0;0;0;0
211;72;41;0;0;0;0
212;10;43;0;0;0;0
213;22;41;0;0;0;0
214;66;41;0;0;0;0
215;54;41;0;0;0;0
216;120;33;0;0;0;0
217;74;41;0;0;0;0
218;18;43;0;0;0;0
219;78;41;0;0;0;0
220;12;41;0;0;0;0
221;90;41;0;0;0;0
222;8;43;0;0;0;0
223;36;43;0;0;0;0
224;92;41;0;0;0;0
225;122;33;0;0;0;0
226;96;41;0;0;0;0
227;16;43;0;0;0;0
228;46;41;0;0;0;0
229;114;41;0;0;0;0
230;50;41;0;0;0;0
231;6;43;0;0;0;0
232;30;41;0;0;0;0
233;68;43;0;0;0;0
234;32;43;0;0;0;0
235;80;41;0;0;0;0
236;102;41;0;0;0;0
237;4;41;0;0;0;0
238;16;41;0;0;0;0
239;32;41;0;0;0;0
240;52;43;0;0;0;0
241;110;41;0;0;0;0
242;40;41;0;0;0;0
243;44;41;0;0;0;0
244;76;41;0;0;0;0
245;40;43;0;0;0;0
246;82;41;0;0;0;0
247;8;41;0;0;0;0
248;118;41;0;0;0;0
249;64;43;0;0;0;0
250;50;43;0;0;0;0
251;66;43;0;0;0;0
252;118;33;0;0;0;0
253;124;33;0;0;0;0
254;60;43;0;0;0;0
255;116;41;0;0;0;0
